athlete_id,medal_date,medal_code,event_id,country_id,name,birth_date,gender,height,weight,education,country,disciplines,Gold Medal,Silver Medal,Bronze Medal,Total
1912538,2024-08-07,3.0,Women's Team Pursuit,GBR,Anna MORRIS,1995-06-13,Female,0.0,0.0,Graduated with a Doctorate in Medicine from the University of Southampton (GBR),Great Britain,Cycling Track,14,22,29,65
1912546,2024-07-29,1.0,Men's Cross-country,GBR,Thomas PIDCOCK,1999-07-30,Male,0.0,0.0,"",Great Britain,Cycling Mountain Bike,14,22,29,65
1912546,2024-07-29,1.0,Men's Cross-country,GBR,Thomas PIDCOCK,1999-07-30,Male,0.0,0.0,"",Great Britain,Cycling Road,14,22,29,65
1912548,2024-07-31,2.0,Men's Park,GBR,Kieran Darren David REILLY,2001-07-12,Male,0.0,0.0,"",Great Britain,Cycling BMX Freestyle,14,22,29,65
1912557,2024-08-07,2.0,Men's Team Pursuit,GBR,Mark STEWART,1995-08-25,Male,0.0,0.0,"",Great Britain,Cycling Track,14,22,29,65
1912560,2024-08-07,2.0,Men's Team Pursuit,GBR,Charlie TANFIELD,1996-11-17,Male,0.0,0.0,"Studied Mechanical Engineering at Derby University (GBR),",Great Britain,Cycling Track,14,22,29,65
1912564,2024-08-05,1.0,Women's Team Sprint,GBR,Lowri THOMAS,1999-03-03,Female,0.0,0.0,"",Great Britain,Cycling Track,14,22,29,65
1912567,2024-08-06,2.0,Men's Team Sprint,GBR,Joseph TRUMAN,1997-02-14,Male,0.0,0.0,"Studied Sports Science at Loughborough University, GBR",Great Britain,Cycling Track,14,22,29,65
1912568,2024-08-06,2.0,Men's Team Sprint,GBR,Hamish TURNBULL,1999-07-13,Male,0.0,0.0,"",Great Britain,Cycling Track,14,22,29,65
1912571,2024-08-07,2.0,Men's Team Pursuit,GBR,Ethan VERNON,2000-08-26,Male,0.0,0.0,"",Great Britain,Cycling Track,14,22,29,65
1912575,2024-08-07,2.0,Men's Team Pursuit,GBR,Oliver WOOD,1995-11-26,Male,0.0,0.0,"",Great Britain,Cycling Track,14,22,29,65
1913218,2024-08-10,3.0,Women's Individual Stroke Play,CHN,LIN Xiyu Janet,1996-02-25,Female,171.0,0.0,"Studied Communications, Journalism at Guangdong University of Foreign Studies (Guangzhou, CHN)",China,Golf,40,27,24,91
1913286,2024-07-27,2.0,Men,FIJ,Terio Tamani VEILAWA,1994-07-06,Male,170.0,78.0,"",Fiji,Rugby Sevens,0,1,0,1
1913334,2024-07-27,2.0,Men,FIJ,Waisea NACUQU,1993-05-24,Male,170.0,84.0,"",Fiji,Rugby Sevens,0,1,0,1
1913346,2024-07-27,2.0,Men,FIJ,Jeremaia MATANA,1998-07-14,Male,180.0,78.0,"",Fiji,Rugby Sevens,0,1,0,1
1913372,2024-07-28,2.0,Women's Team,CHN,LI Jiaman,1997-08-18,Female,0.0,0.0,"Studies at Capital Sports University (Beijing, CHN)",China,Archery,40,27,24,91
1913380,2024-07-28,2.0,Women's Team,CHN,YANG Xiaolei,2000-06-28,Female,0.0,0.0,Studied at Nanjing Sport Institute (CHN),China,Archery,40,27,24,91
1913382,2024-07-28,2.0,Women's Team,CHN,AN Qixuan,2000-12-03,Female,0.0,0.0,"",China,Archery,40,27,24,91
1913418,2024-08-02,1.0,Mixed Doubles,CHN,ZHENG Si Wei,1997-02-26,Male,176.0,0.0,Graduated in Sports Training from Shanghai Sports Institute (CHN),China,Badminton,40,27,24,91
1913424,2024-08-04,2.0,Men's Doubles,CHN,LIANG Wei Keng,2000-11-30,Male,178.0,0.0,Graduated in 2024 with a Bachelor's degree in Physical Education from South China Normal University (CHN),China,Badminton,40,27,24,91
1913429,2024-08-04,2.0,Men's Doubles,CHN,WANG Chang,2001-05-07,Male,181.0,0.0,Studied Sports Training at Ningbo University (CHN),China,Badminton,40,27,24,91
1913432,2024-08-02,1.0,Mixed Doubles,CHN,HUANG Ya Qiong,1994-02-28,Female,164.0,0.0,Studied at Shanghai Sport University (CHN),China,Badminton,40,27,24,91
1913436,2024-08-05,2.0,Women's Singles,CHN,HE Bing Jiao,1997-03-21,Female,169.0,0.0,Studied at Suzhou University (CHN),China,Badminton,40,27,24,91
1913438,2024-08-03,1.0,Women's Doubles,CHN,CHEN Qing Chen,1997-06-23,Female,164.0,0.0,Graduated with a Master's degree from Beijing Sport University (CHN),China,Badminton,40,27,24,91
1913439,2024-08-03,1.0,Women's Doubles,CHN,JIA Yi Fan,1997-06-29,Female,170.0,0.0,Studied Public Administration at Xiangtan University (CHN),China,Badminton,40,27,24,91
1913441,2024-08-03,2.0,Women's Doubles,CHN,LIU Sheng Shu,2004-04-08,Female,175.0,0.0,"Studying at Dalian University of Technology, Liaoning (CHN)",China,Badminton,40,27,24,91
1913442,2024-08-03,2.0,Women's Doubles,CHN,TAN Ning,2003-04-03,Female,170.0,0.0,Studying at Shanghai University of Sport (CHN),China,Badminton,40,27,24,91
1913523,2024-07-27,2.0,Men,FIJ,Iosefo BALEIWAIRIKI,1998-05-09,Male,190.0,88.0,Graduated with a Bachelor's degree in Forestry Studies from Fiji National University (Suva),Fiji,Rugby Sevens,0,1,0,1
1913699,2024-08-08,2.0,Men's Speed,CHN,WU Peng,2002-10-15,Male,172.0,0.0,"",China,Sport Climbing,40,27,24,91
1913702,2024-08-07,2.0,Women's Speed,CHN,DENG Lijuan,2000-05-12,Female,163.0,0.0,"Studies Marketing at Donghua University (Shanghai, CHN)",China,Sport Climbing,40,27,24,91
1913736,2024-08-08,1.0,Men's Kayak Four 500m,GER,Max LEMKE,1996-12-02,Male,0.0,0.0,"",Germany,Canoe Sprint,12,13,8,33
1913736,2024-08-09,1.0,Men's Kayak Double 500m,GER,Max LEMKE,1996-12-02,Male,0.0,0.0,"",Germany,Canoe Sprint,12,13,8,33
1913737,2024-08-08,1.0,Men's Kayak Four 500m,GER,Tom LIEBSCHER-LUCZ,1993-08-03,Male,0.0,0.0,Transport and Logistics at Technical University of Dresden (GER),Germany,Canoe Sprint,12,13,8,33
1913740,2024-08-08,1.0,Men's Kayak Four 500m,GER,Max RENDSCHMIDT,1993-12-12,Male,0.0,0.0,"",Germany,Canoe Sprint,12,13,8,33
1913743,2024-08-08,2.0,Women's Kayak Four 500m,GER,Sarah BRUESSLER,1994-04-08,Female,0.0,0.0,Graduated with a Bachelor's and Master's degree in Psychology from University of Mannheim (GER),Germany,Canoe Sprint,12,13,8,33
1913746,2024-08-08,1.0,Men's Kayak Four 500m,GER,Jacob SCHOPF,1999-06-08,Male,0.0,0.0,"Geography, Sport Studies, Teaching at Humboldt University of Berlin (GER) and Teaching at University of Potsdam (GER)",Germany,Canoe Sprint,12,13,8,33
1913746,2024-08-09,1.0,Men's Kayak Double 500m,GER,Jacob SCHOPF,1999-06-08,Male,0.0,0.0,"Geography, Sport Studies, Teaching at Humboldt University of Berlin (GER) and Teaching at University of Potsdam (GER)",Germany,Canoe Sprint,12,13,8,33
1913749,2024-08-08,2.0,Women's Kayak Four 500m,GER,Jule Marie HAKE,1999-09-24,Female,0.0,0.0,"",Germany,Canoe Sprint,12,13,8,33
1913749,2024-08-09,3.0,Women's Kayak Double 500m,GER,Jule Marie HAKE,1999-09-24,Female,0.0,0.0,"",Germany,Canoe Sprint,12,13,8,33
1913770,2024-07-31,2.0,Women's Canoe Single,GER,Elena LILIK,1998-09-14,Female,0.0,0.0,"",Germany,Canoe Slalom,12,13,8,33
1913780,2024-08-05,3.0,Men's Kayak Cross,GER,Noah HEGGE,1999-03-15,Male,0.0,0.0,"",Germany,Canoe Slalom,12,13,8,33
1913793,2024-08-08,2.0,Women's Kayak Four 500m,GER,Pauline JAGSCH,2003-03-13,Female,0.0,0.0,"",Germany,Canoe Sprint,12,13,8,33
1913800,2024-08-08,2.0,Women's Kayak Four 500m,GER,Paulina PASZEK,1997-10-26,Female,0.0,0.0,Studying Physical Education,Germany,Canoe Sprint,12,13,8,33
1913800,2024-08-09,3.0,Women's Kayak Double 500m,GER,Paulina PASZEK,1997-10-26,Female,0.0,0.0,Studying Physical Education,Germany,Canoe Sprint,12,13,8,33
1913899,2024-07-29,1.0,10m Air Rifle Men,CHN,SHENG Lihao,2004-12-04,Male,0.0,0.0,"",China,Shooting,40,27,24,91
1913899,2024-07-27,1.0,10m Air Rifle Mixed Team,CHN,SHENG Lihao,2004-12-04,Male,0.0,0.0,"",China,Shooting,40,27,24,91
1913907,2024-07-28,1.0,10m Air Pistol Men,CHN,XIE Yu,2000-06-12,Male,0.0,0.0,"",China,Shooting,40,27,24,91
1913913,2024-08-05,1.0,25m Rapid Fire Pistol Men,CHN,LI Yuehong,1989-08-28,Male,0.0,0.0,"Graduated in 2009 from the Shandong Sport University (Jinan, CHN)",China,Shooting,40,27,24,91
1913919,2024-08-05,3.0,25m Rapid Fire Pistol Men,CHN,WANG Xinjie,1996-10-24,Male,0.0,0.0,"",China,Shooting,40,27,24,91
1913922,2024-08-01,1.0,50m Rifle 3 Positions Men,CHN,LIU Yukun,1997-04-12,Male,0.0,0.0,"Graduated from Xi'an Physical Education University, Shanxi Province (CHN)",China,Shooting,40,27,24,91
1913928,2024-07-30,2.0,Trap Men,CHN,QI Ying,1997-01-23,Male,0.0,0.0,"Studied at the Zhengzhou University (Henan, CHN)",China,Shooting,40,27,24,91
1913945,2024-07-29,2.0,10m Air Rifle Women,CHN,HUANG Yuting,2006-09-03,Female,0.0,0.0,"",China,Shooting,40,27,24,91
1913945,2024-07-27,1.0,10m Air Rifle Mixed Team,CHN,HUANG Yuting,2006-09-03,Female,0.0,0.0,"",China,Shooting,40,27,24,91
1913972,2024-08-02,3.0,50m Rifle 3 Positions Women,CHN,ZHANG Qiongyue,2004-03-12,Female,0.0,0.0,"",China,Shooting,40,27,24,91
1913978,2024-08-05,3.0,Skeet Mixed Team,CHN,JIANG Yiting,2004-08-01,Female,0.0,0.0,"",China,Shooting,40,27,24,91
1914467,2024-07-27,2.0,Women -48 kg,MGL,Baasankhuu BAVUUDORJ,1999-11-26,Female,0.0,0.0,"Sod Erdem secondary school 2019, now studying bachelor degree Ider University. (Athlete, 17 Jul 2024)",Mongolia,Judo,0,1,0,1
1914523,2024-08-02,3.0,Men's Épée Team,CZE,Jiri BERAN,1982-01-18,Male,0.0,0.0,"Graduated with a degree in Civil Engineering from the Czech Technical University (Prague, CZE)",Czechia,Fencing,3,0,2,5
1914531,2024-08-02,3.0,Men's Épée Team,CZE,Michal CUPR,1991-12-23,Male,0.0,0.0,"",Czechia,Fencing,3,0,2,5
1914535,2024-08-02,3.0,Men's Épée Team,CZE,Jakub JURKA,1999-06-13,Male,0.0,0.0,Physical Education at Palacky University Olomouc (CZE),Czechia,Fencing,3,0,2,5
1914540,2024-08-02,3.0,Men's Épée Team,CZE,Martin RUBES,1996-09-16,Male,0.0,0.0,"Studied Economics at the University of Economics and Management (Prague, CZE)",Czechia,Fencing,3,0,2,5
1914832,2024-08-09,3.0,Men -80kg,DEN,Edi HRNIC,2003-12-26,Male,0.0,0.0,"",Denmark,Taekwondo,2,2,5,9
1914905,2024-08-04,1.0,Dressage Individual,GER,Jessica von BREDOW-WERNDL,1986-02-16,Female,0.0,0.0,"Bachelor's degree in Communications and Marketing from the School of Management and Innovation (Berlin, GER)",Germany,Equestrian,12,13,8,33
1914905,2024-08-03,1.0,Dressage Team,GER,Jessica von BREDOW-WERNDL,1986-02-16,Female,0.0,0.0,"Bachelor's degree in Communications and Marketing from the School of Management and Innovation (Berlin, GER)",Germany,Equestrian,12,13,8,33
1914907,2024-08-03,1.0,Dressage Team,GER,Soenke ROTHENBERGER,1994-10-14,Male,0.0,0.0,International Business Administration at Frankfurt School of Finance and Management (GER) and University Nijmegen (NED),Germany,Equestrian,12,13,8,33
1914909,2024-08-04,2.0,Dressage Individual,GER,Isabell WERTH,1969-07-21,Female,0.0,0.0,Graduated in 2000 with a degree in Law,Germany,Equestrian,12,13,8,33
1914909,2024-08-03,1.0,Dressage Team,GER,Isabell WERTH,1969-07-21,Female,0.0,0.0,Graduated in 2000 with a degree in Law,Germany,Equestrian,12,13,8,33
1914912,2024-08-06,1.0,Jumping Individual,GER,Christian KUKUK,1990-03-04,Male,0.0,0.0,"",Germany,Equestrian,12,13,8,33
1914921,2024-07-29,1.0,Eventing Individual,GER,Michael JUNG,1982-07-31,Male,0.0,0.0,Riding instructor (from 2010),Germany,Equestrian,12,13,8,33
1914936,2024-08-03,1.0,Dressage Team,GER,Frederic WANDRES,1987-03-25,Male,0.0,0.0,"Industrial management assistant, Bereiter",Germany,Equestrian,12,13,8,33
1915317,2024-07-31,2.0,Trap Women,ITA,Silvana Maria STANCO,1993-01-06,Female,0.0,0.0,Studied Physical Education at the University of Zurich (SUI),Italy,Shooting,12,13,15,40
1915325,2024-08-05,1.0,Skeet Mixed Team,ITA,Diana BACOSI,1983-07-13,Female,0.0,0.0,"",Italy,Shooting,12,13,15,40
1915333,2024-08-05,1.0,Skeet Mixed Team,ITA,Gabriele ROSSETTI,1995-03-07,Male,0.0,0.0,"",Italy,Shooting,12,13,15,40
1915338,2024-08-09,2.0,Women's 400m,BRN,Salwa Eid NASER,1998-05-23,Female,168.0,0.0,"",Bahrain,Athletics,2,1,1,4
1915370,2024-08-08,3.0,Men's Omnium,BEL,Fabio van den BOSSCHE,2000-09-21,Male,0.0,0.0,"",Belgium,Cycling Track,3,1,6,10
1915766,2024-08-11,2.0,Men,CRO,Marko BIJAC,1991-01-12,Male,199.0,0.0,Studied Sports Management,Croatia,Water Polo,2,2,3,7
1915768,2024-08-11,2.0,Men,CRO,Rino BURIC,1997-04-05,Male,197.0,0.0,"",Croatia,Water Polo,2,2,3,7
1915769,2024-08-11,2.0,Men,CRO,Luka BUKIC,1994-04-30,Male,195.0,0.0,"Studied International Relations and Diplomacy at Libertas University (Zagreb, CRO) and Economics at Zagreb School of Economics and Management (CRO)",Croatia,Water Polo,2,2,3,7
1915778,2024-08-11,2.0,Men,CRO,Loren FATOVIC,1996-11-16,Male,185.0,0.0,Studied Sport Management,Croatia,Water Polo,2,2,3,7
1915781,2024-08-11,2.0,Men,CRO,Luka LONCAR,1987-06-26,Male,195.0,0.0,Studied Coaching at University of Zagreb (CRO),Croatia,Water Polo,2,2,3,7
1915782,2024-08-11,2.0,Men,CRO,Konstantin KHARKOV,1997-02-23,Male,194.0,0.0,"Studied at the State University of Management (Moscow, RUS)",Croatia,Water Polo,2,2,3,7
1915784,2024-08-11,2.0,Men,CRO,Maro JOKOVIC,1987-10-01,Male,204.0,0.0,Studied Marketing at University of Dubrovnik (CRO),Croatia,Water Polo,2,2,3,7
1915790,2024-08-11,2.0,Men,CRO,Josip VRLIC,1986-04-25,Male,198.0,0.0,"",Croatia,Water Polo,2,2,3,7
1915791,2024-08-11,2.0,Men,CRO,Marko ZUVELA,2001-12-22,Male,202.0,0.0,Studies IT Management at University of Dubrovnik (CRO),Croatia,Water Polo,2,2,3,7
1915792,2024-08-11,2.0,Men,CRO,Ante VUKICEVIC,1993-02-24,Male,187.0,0.0,Graduated in 2016 with a Law degree at University of Zagreb (CRO),Croatia,Water Polo,2,2,3,7
1915793,2024-08-11,2.0,Men,CRO,Toni POPADIC,1994-11-05,Male,205.0,0.0,"",Croatia,Water Polo,2,2,3,7
1915801,2024-08-11,2.0,Men,CRO,Matias BILJAKA,1999-01-20,Male,199.0,0.0,Studied physiotherapy,Croatia,Water Polo,2,2,3,7
1915802,2024-08-11,2.0,Men,CRO,Jerko MARINIC KRAGIC,1991-01-24,Male,191.0,0.0,"",Croatia,Water Polo,2,2,3,7
1915828,2024-08-04,2.0,Men's Vault,ARM,Artur DAVTYAN,1992-08-08,Male,0.0,0.0,"Armenian State Institute of Physical Culture, Yerevan, ARM",Armenia,Artistic Gymnastics,0,3,1,4
1916182,2024-07-30,2.0,Women's Épée Team,FRA,Coraline VITALIS,1995-05-09,Female,0.0,0.0,"",France,Fencing,16,26,22,64
1916183,2024-07-27,2.0,Women's Épée Individual,FRA,Auriane MALLO-BRETON,1993-10-11,Female,0.0,0.0,Graduated with a degree in Physiotherapy (2018) from National School of Physiotherapy and Rehabilitation (FRA),France,Fencing,16,26,22,64
1916183,2024-07-30,2.0,Women's Épée Team,FRA,Auriane MALLO-BRETON,1993-10-11,Female,0.0,0.0,Graduated with a degree in Physiotherapy (2018) from National School of Physiotherapy and Rehabilitation (FRA),France,Fencing,16,26,22,64
1916184,2024-07-30,2.0,Women's Épée Team,FRA,Marie-Florence CANDASSAMY,1991-02-26,Female,0.0,0.0,"French state diploma (Master of Arms) in fencing, which she studied from 2017 to 2018",France,Fencing,16,26,22,64
1916185,2024-07-30,2.0,Women's Épée Team,FRA,Alexandra LOUIS-MARIE,1996-03-03,Female,0.0,0.0,"",France,Fencing,16,26,22,64
1916194,2024-07-28,2.0,Men's Épée Individual,FRA,Yannick BOREL,1988-11-05,Male,0.0,0.0,"Studied Physical Education at the National Institute of Sport, Expertise and Performance (Paris, FRA)",France,Fencing,16,26,22,64
1916213,2024-08-04,3.0,Men's Foil Team,FRA,Enzo LEFORT,1991-09-29,Male,0.0,0.0,Studied Kinesiology at the National School of Physiotherapy and Rehabilitation (ENKRE) in Saint-Maurice (FRA),France,Fencing,16,26,22,64
1916215,2024-08-04,3.0,Men's Foil Team,FRA,Maxime PAUTY,1993-06-20,Male,0.0,0.0,"Graduated with a Bachelor's degree in Communications, Journalism (2016) from Journalist Training Centre (CFJ) (Paris, FRA)",France,Fencing,16,26,22,64
1916216,2024-08-04,3.0,Men's Foil Team,FRA,Julien MERTINE,1988-06-25,Male,0.0,0.0,"",France,Fencing,16,26,22,64
1916217,2024-08-04,3.0,Men's Foil Team,FRA,Maximilien CHASTANET,1996-03-15,Male,0.0,0.0,"",France,Fencing,16,26,22,64
1916222,2024-07-29,2.0,Women's Sabre Individual,FRA,Sara BALZER,1995-04-03,Female,0.0,0.0,"Graduated in 2021 with a degree in Psychology from the National Institute of Sport, Expertise and Performance (Paris, FRA)",France,Fencing,16,26,22,64
1916223,2024-07-29,1.0,Women's Sabre Individual,FRA,Manon APITHY-BRUNET,1996-02-07,Female,0.0,0.0,"Marketing at the EDHEC Business School (Roubaix, FRA)",France,Fencing,16,26,22,64
1916230,2024-07-31,3.0,Men's Sabre Team,FRA,Bolade APITHY,1985-08-21,Male,0.0,0.0,"Graduated with a Master's degree in Sports Management from the National Institute of Sport, Expertise and Performance (INSEP) (Paris, FRA)",France,Fencing,16,26,22,64
1916231,2024-07-31,3.0,Men's Sabre Team,FRA,Maxime PIANFETTI,1999-03-15,Male,0.0,0.0,"Master's in Mathematics at Sorbonne University (Paris, FRA). Put his studies on hold ahead of Paris 2024",France,Fencing,16,26,22,64
1916232,2024-07-31,3.0,Men's Sabre Team,FRA,Sebastien PATRICE,2000-04-07,Male,0.0,0.0,"",France,Fencing,16,26,22,64
1916234,2024-07-31,3.0,Men's Sabre Team,FRA,Jean-Philippe PATRICE,1997-03-12,Male,0.0,0.0,"",France,Fencing,16,26,22,64
1916685,2024-08-02,1.0,Men's Pair,CRO,Martin SINKOVIC,1989-11-10,Male,0.0,0.0,"Studies Hospitality Management, Sport Management, Tourism at Zagreb School for Hotel and Tourism (CRO)",Croatia,Rowing,2,2,3,7
1916809,2024-07-31,1.0,Men's Park,ARG,Jose TORRES GIL,1995-03-28,Male,0.0,0.0,"",Argentina,Cycling BMX Freestyle,1,1,1,3
1916814,2024-08-04,2.0,Men's Hammer Throw,HUN,Bence HALASZ,1997-08-04,Male,188.0,0.0,Eotvos Lorand University (HUN),Hungary,Athletics,6,7,6,19
1917153,2024-08-07,3.0,Men's 61kg,USA,Hampton MORRIS,2004-02-17,Male,0.0,0.0,"",United States,Weightlifting,40,44,42,126
1917154,2024-08-09,1.0,Women's 71kg,USA,Olivia REEVES,2003-04-19,Female,0.0,0.0,Studies Sociology at the University of Tennessee at Chattanooga (USA),United States,Weightlifting,40,44,42,126
1917738,2024-08-11,2.0,Women,USA,CARLINI,1995-02-28,Female,185.0,0.0,Graduated in 2017 with a degree in Retailing and Consumer Behaviour from University of Wisconsin-Madison (USA),United States,Volleyball,40,44,42,126
1917741,2024-08-11,2.0,Women,USA,DREWS,1993-12-25,Female,191.0,0.0,"Studied Hospitality Management at Purdue University (West Lafayette, USA)",United States,Volleyball,40,44,42,126
1917746,2024-08-11,2.0,Women,USA,HANCOCK,1992-11-10,Female,180.0,0.0,"",United States,Volleyball,40,44,42,126
1917752,2024-08-11,2.0,Women,USA,LARSON,1986-10-16,Female,188.0,0.0,Studied Communications and Psychology at University of Nebraska-Lincoln (USA),United States,Volleyball,40,44,42,126
1917756,2024-08-11,2.0,Women,USA,OGBOGU,1995-04-15,Female,188.0,0.0,"Studied Health Promotion at University of Texas, Austin (USA)",United States,Volleyball,40,44,42,126
1917757,2024-08-11,2.0,Women,USA,PLUMMER,1998-10-16,Female,198.0,0.0,Graduated in 2019 with a degree in Human Biology from Stanford University (USA),United States,Volleyball,40,44,42,126
1917758,2024-08-11,2.0,Women,USA,POULTER,1997-07-31,Female,188.0,0.0,Graduated in 2018 with a degree in Media and Cinema Studies from the University of Illinois (USA),United States,Volleyball,40,44,42,126
1917759,2024-08-11,2.0,Women,USA,RETTKE,1999-01-21,Female,203.0,0.0,Graduated in 2021 with a degree in Marketing from University of Wisconsin-Madison (USA),United States,Volleyball,40,44,42,126
1917760,2024-08-11,2.0,Women,USA,COOK,1992-06-25,Female,188.0,0.0,Studied Journalism and Broadcasting at University of Nebraska-Lincoln (USA),United States,Volleyball,40,44,42,126
1917762,2024-08-11,2.0,Women,USA,A. SKINNER,1999-04-25,Female,186.0,0.0,"Studied Speech Language Pathology at Baylor University (Waco, TX, USA).</p><p>Graduated in 2021 with degrees in Communication Studies and Disorders & Interdisciplinary Early Childhood Education from University of Kentucky (Lexington, USA)",United States,Volleyball,40,44,42,126
1917765,2024-08-11,2.0,Women,USA,THOMPSON,1997-05-05,Female,193.0,0.0,Studied Criminal Justice at University of Cincinnati (USA),United States,Volleyball,40,44,42,126
1917766,2024-08-11,2.0,Women,USA,WASHINGTON,1995-09-22,Female,190.0,0.0,"Graduated in 2017 with a degree in Philosophy from Pennsylvania State University (University Park, USA)",United States,Volleyball,40,44,42,126
1917769,2024-08-11,2.0,Women,USA,WONG-ORANTES,1995-10-06,Female,168.0,0.0,Graduated in 2016 with a degree in Early Childhood Studies from University of Nebraska-Lincoln (USA),United States,Volleyball,40,44,42,126
1917982,2024-08-09,3.0,Men,USA,MA'A,1997-04-16,Male,192.0,0.0,"Studied Political Science at University of California, Los Angeles (USA)",United States,Volleyball,40,44,42,126
1917987,2024-08-09,3.0,Men,USA,ANDERSON,1987-04-18,Male,202.0,0.0,"Studied Kinesiology at Pennsylvania State University (University Park, USA)",United States,Volleyball,40,44,42,126
1917988,2024-08-09,3.0,Men,USA,AVERILL,1992-03-05,Male,201.0,0.0,"Studied Business at University of Hawaiʻi at Manoa (USA).</p><p>Studied for one semester at University of California, Irvine (USA)",United States,Volleyball,40,44,42,126
1917991,2024-08-09,3.0,Men,USA,CHRISTENSON,1993-05-08,Male,198.0,0.0,"Studied Human Biology at University of Southern California (Los Angeles, USA)",United States,Volleyball,40,44,42,126
1917993,2024-08-09,3.0,Men,USA,DEFALCO,1997-04-10,Male,198.0,0.0,"Studied Retail Consumer Studies at California State University, Long Beach (USA)",United States,Volleyball,40,44,42,126
1917994,2024-08-09,3.0,Men,USA,ENSING,1997-03-06,Male,201.0,0.0,"Studied Retail Consumer Studies at California State University, (Long Beach, USA)",United States,Volleyball,40,44,42,126
1918000,2024-08-09,3.0,Men,USA,HOLT,1987-03-12,Male,205.0,0.0,"Studied Journalism at Pennsylvania State University (University Park, USA)",United States,Volleyball,40,44,42,126
1918002,2024-08-09,3.0,Men,USA,JAESCHKE,1993-09-04,Male,198.0,0.0,Graduated in 2022 with a degree in Finance from Loyola University Chicago (USA),United States,Volleyball,40,44,42,126
1918003,2024-08-09,3.0,Men,USA,JENDRYK,1995-09-15,Male,208.0,0.0,Graduated in 2021 with a Master's degree in Accounting and Financial Management from DeVry University (online).</p><p>Graduated in 2018 with a degree in Finance from Loyola University Chicago (USA),United States,Volleyball,40,44,42,126
