country_id,name,medal_date,gender,medal_code,athlete_id,event_id
BEL,EVENEPOEL Remco,2024-07-27,Male,1.0,1903136,Men's Individual Time Trial
ITA,GANNA Filippo,2024-07-27,Male,2.0,1923520,Men's Individual Time Trial
BEL,van AERT Wout,2024-07-27,Male,3.0,1903147,Men's Individual Time Trial
AUS,BROWN Grace,2024-07-27,Female,1.0,1940173,Women's Individual Time Trial
GBR,HENDERSON Anna,2024-07-27,Female,2.0,1912525,Women's Individual Time Trial
USA,DYGERT Chloe,2024-07-27,Female,3.0,1955079,Women's Individual Time Trial
KOR,OH Sanguk,2024-07-27,Male,1.0,1927149,Men's Sabre Individual
TUN,FERJANI Fares,2024-07-27,Male,2.0,1937783,Men's Sabre Individual
ITA,SAMELE Luigi,2024-07-27,Male,3.0,1924595,Men's Sabre Individual
HKG,KONG Man Wai Vivian,2024-07-27,Female,1.0,1963262,Women's Épée Individual
FRA,MALLO-BRETON Auriane,2024-07-27,Female,2.0,1916183,Women's Épée Individual
HUN,MUHARI Eszter,2024-07-27,Female,3.0,1946375,Women's Épée Individual
KAZ,SMETOV Yeldos,2024-07-27,Male,1.0,1935408,Men -60 kg
FRA,MKHEIDZE Luka,2024-07-27,Male,2.0,1891304,Men -60 kg
JPN,NAGAYAMA Ryuju,2024-07-27,Male,3.0,1896752,Men -60 kg
ESP,GARRIGOS Francisco,2024-07-27,Male,3.0,1563544,Men -60 kg
JPN,TSUNODA Natsumi,2024-07-27,Female,1.0,1896735,Women -48 kg
MGL,BAVUUDORJ Baasankhuu,2024-07-27,Female,2.0,1914467,Women -48 kg
FRA,BOUKLI Shirine,2024-07-27,Female,3.0,1891280,Women -48 kg
SWE,BABULFATH Tara,2024-07-27,Female,3.0,1571911,Women -48 kg
GER,MAERTENS Lukas,2024-07-27,Male,1.0,1907192,Men's 400m Freestyle
AUS,WINNINGTON Elijah,2024-07-27,Male,2.0,1946172,Men's 400m Freestyle
KOR,KIM Woomin,2024-07-27,Male,3.0,4654306,Men's 400m Freestyle
AUS,TITMUS Ariarne,2024-07-27,Female,1.0,1946150,Women's 400m Freestyle
CAN,McINTOSH Summer,2024-07-27,Female,2.0,1967140,Women's 400m Freestyle
USA,LEDECKY Katie,2024-07-27,Female,3.0,1935938,Women's 400m Freestyle
AUS,FOX Jessica,2024-07-28,Female,1.0,1940205,Women's Kayak Single
POL,ZWOLINSKA Klaudia,2024-07-28,Female,2.0,1942126,Women's Kayak Single
GBR,WOODS Kimberley,2024-07-28,Female,3.0,1896045,Women's Kayak Single
FRA,FERRAND PREVOT Pauline,2024-07-28,Female,1.0,1895672,Women's Cross-country
USA,BATTEN Haley,2024-07-28,Female,2.0,1955070,Women's Cross-country
SWE,RISSVEDS Jenny,2024-07-28,Female,3.0,1564023,Women's Cross-country
JPN,KANO Koki,2024-07-28,Male,1.0,1896548,Men's Épée Individual
FRA,BOREL Yannick,2024-07-28,Male,2.0,1916194,Men's Épée Individual
EGY,ELSAYED Mohamed,2024-07-28,Male,3.0,1936462,Men's Épée Individual
USA,KIEFER Lee,2024-07-28,Female,1.0,1950611,Women's Foil Individual
USA,SCRUGGS Lauren,2024-07-28,Female,2.0,1950643,Women's Foil Individual
CAN,HARVEY Eleanor,2024-07-28,Female,3.0,1973213,Women's Foil Individual
JPN,ABE Hifumi,2024-07-28,Male,1.0,1896763,Men -66 kg
BRA,LIMA Willian,2024-07-28,Male,2.0,1953840,Men -66 kg
KAZ,KYRGYZBAYEV Gusman,2024-07-28,Male,3.0,1935410,Men -66 kg
MDA,VIERU Denis,2024-07-28,Male,3.0,1561138,Men -66 kg
UZB,KELDIYOROVA Diyora,2024-07-28,Female,1.0,1566997,Women -52 kg
KOS,KRASNIQI Distria,2024-07-28,Female,2.0,1550162,Women -52 kg
BRA,PIMENTA Larissa,2024-07-28,Female,3.0,1953817,Women -52 kg
FRA,BUCHARD Amandine,2024-07-28,Female,3.0,1891283,Women -52 kg
CHN,XIE Yu,2024-07-28,Male,1.0,1913907,10m Air Pistol Men
ITA,MALDINI Federico Nilo,2024-07-28,Male,2.0,1551388,10m Air Pistol Men
ITA,MONNA Paolo,2024-07-28,Male,3.0,1551387,10m Air Pistol Men
KOR,OH Ye Jin,2024-07-28,Female,1.0,1893972,10m Air Pistol Women
KOR,KIM Yeji,2024-07-28,Female,2.0,1893930,10m Air Pistol Women
IND,BHAKER Manu,2024-07-28,Female,3.0,1538159,10m Air Pistol Women
JPN,YOSHIZAWA Coco,2024-07-28,Female,1.0,1902055,Women's Street
JPN,AKAMA Liz,2024-07-28,Female,2.0,1902069,Women's Street
BRA,LEAL Rayssa,2024-07-28,Female,3.0,1955689,Women's Street
ITA,MARTINENGHI Nicolo,2024-07-28,Male,1.0,1925633,Men's 100m Breaststroke
GBR,PEATY Adam,2024-07-28,Male,2.0,1956469,Men's 100m Breaststroke
USA,FINK Nic,2024-07-28,Male,2.0,1935901,Men's 100m Breaststroke
FRA,MARCHAND Leon,2024-07-28,Male,1.0,1909294,Men's 400m Individual Medley
JPN,MATSUSHITA Tomoyuki,2024-07-28,Male,2.0,1963635,Men's 400m Individual Medley
USA,FOSTER Carson,2024-07-28,Male,3.0,1935903,Men's 400m Individual Medley
USA,HUSKE Torri,2024-07-28,Female,1.0,1935923,Women's 100m Butterfly
USA,WALSH Gretchen,2024-07-28,Female,2.0,1935998,Women's 100m Butterfly
CHN,ZHANG Yufei,2024-07-28,Female,3.0,1945125,Women's 100m Butterfly
FRA,GESTIN Nicolas,2024-07-29,Male,1.0,1880479,Men's Canoe Single
GBR,BURGESS Adam,2024-07-29,Male,2.0,1896030,Men's Canoe Single
SVK,BENUS Matej,2024-07-29,Male,3.0,1961080,Men's Canoe Single
GBR,PIDCOCK Thomas,2024-07-29,Male,1.0,1912546,Men's Cross-country
FRA,KORETZKY Victor,2024-07-29,Male,2.0,1895687,Men's Cross-country
RSA,HATHERLY Alan,2024-07-29,Male,3.0,1943604,Men's Cross-country
GER,JUNG Michael,2024-07-29,Male,1.0,1914921,Eventing Individual
AUS,BURTON Christopher,2024-07-29,Male,2.0,1940438,Eventing Individual
GBR,COLLETT Laura,2024-07-29,Female,3.0,1970898,Eventing Individual
HKG,CHEUNG Ka Long,2024-07-29,Male,1.0,1963245,Men's Foil Individual
ITA,MACCHI Filippo,2024-07-29,Male,2.0,1924289,Men's Foil Individual
USA,ITKIN Nick,2024-07-29,Male,3.0,1950602,Men's Foil Individual
FRA,APITHY-BRUNET Manon,2024-07-29,Female,1.0,1916223,Women's Sabre Individual
FRA,BALZER Sara,2024-07-29,Female,2.0,1916222,Women's Sabre Individual
UKR,KHARLAN Olga,2024-07-29,Female,3.0,1897644,Women's Sabre Individual
AZE,HEYDAROV Hidayat,2024-07-29,Male,1.0,1972337,Men -73 kg
FRA,GABA Joan-Benjamin,2024-07-29,Male,2.0,1891311,Men -73 kg
MDA,OSMANOV Adil,2024-07-29,Male,3.0,1563437,Men -73 kg
JPN,HASHIMOTO Soichi,2024-07-29,Male,3.0,1896740,Men -73 kg
CAN,DEGUCHI Christa,2024-07-29,Female,1.0,1955526,Women -57 kg
KOR,HUH Mimi,2024-07-29,Female,2.0,1928067,Women -57 kg
JPN,FUNAKUBO Haruka,2024-07-29,Female,3.0,1896733,Women -57 kg
FRA,CYSIQUE Sarah Leonie,2024-07-29,Female,3.0,1891286,Women -57 kg
CHN,SHENG Lihao,2024-07-29,Male,1.0,1913899,10m Air Rifle Men
SWE,LINDGREN Victor,2024-07-29,Male,2.0,1572919,10m Air Rifle Men
CRO,MARICIC Miran,2024-07-29,Male,3.0,1888047,10m Air Rifle Men
KOR,BAN Hyojin,2024-07-29,Female,1.0,1893845,10m Air Rifle Women
CHN,HUANG Yuting,2024-07-29,Female,2.0,1913945,10m Air Rifle Women
SUI,GOGNIAT Audrey,2024-07-29,Female,3.0,1976545,10m Air Rifle Women
JPN,HORIGOME Yuto,2024-07-29,Male,1.0,1902081,Men's Street
USA,EATON Jagger,2024-07-29,Male,2.0,1944226,Men's Street
USA,HUSTON Nyjah,2024-07-29,Male,3.0,1944232,Men's Street
ITA,CECCON Thomas,2024-07-29,Male,1.0,1925635,Men's 100m Backstroke
CHN,XU Jiayu,2024-07-29,Male,2.0,1945132,Men's 100m Backstroke
USA,MURPHY Ryan,2024-07-29,Male,3.0,1935957,Men's 100m Backstroke
ROU,POPOVICI David,2024-07-29,Male,1.0,1543549,Men's 200m Freestyle
GBR,RICHARDS Matthew,2024-07-29,Male,2.0,1903617,Men's 200m Freestyle
USA,HOBSON Luke,2024-07-29,Male,3.0,1935918,Men's 200m Freestyle
RSA,SMITH Tatjana,2024-07-29,Female,1.0,1962589,Women's 100m Breaststroke
CHN,TANG Qianting,2024-07-29,Female,2.0,1945200,Women's 100m Breaststroke
IRL,Mc SHARRY Mona,2024-07-29,Female,3.0,1543304,Women's 100m Breaststroke
AUS,O'CALLAGHAN Mollie,2024-07-29,Female,1.0,1946218,Women's 200m Freestyle
AUS,TITMUS Ariarne,2024-07-29,Female,2.0,1946150,Women's 200m Freestyle
HKG,HAUGHEY Siobhan Bernadette,2024-07-29,Female,3.0,1925125,Women's 200m Freestyle
CAN,McINTOSH Summer,2024-07-29,Female,1.0,1967140,Women's 400m Individual Medley
USA,GRIMES Katie,2024-07-29,Female,2.0,1935909,Women's 400m Individual Medley
USA,WEYANT Emma,2024-07-29,Female,3.0,1936001,Women's 400m Individual Medley
JPN,NAGASE Takanori,2024-07-30,Male,1.0,1896765,Men -81 kg
GEO,GRIGALASHVILI Tato,2024-07-30,Male,2.0,1546651,Men -81 kg
KOR,LEE Joonhwan,2024-07-30,Male,3.0,1928079,Men -81 kg
TJK,MAKHMADBEKOV Somon,2024-07-30,Male,3.0,1570561,Men -81 kg
SLO,LESKI Andreja,2024-07-30,Female,1.0,1980833,Women -63 kg
MEX,AWITI ALCARAZ Prisca,2024-07-30,Female,2.0,1537287,Women -63 kg
FRA,AGBEGNENOU Clarisse,2024-07-30,Female,3.0,1891289,Women -63 kg
KOS,FAZLIU Laura,2024-07-30,Female,3.0,1550167,Women -63 kg
GBR,HALES Nathan,2024-07-30,Male,1.0,1904430,Trap Men
CHN,QI Ying,2024-07-30,Male,2.0,1913928,Trap Men
GUA,BROL CARDENAS Jean Pierre,2024-07-30,Male,3.0,1958970,Trap Men
IRL,WIFFEN Daniel,2024-07-30,Male,1.0,1539969,Men's 800m Freestyle
USA,FINKE Bobby,2024-07-30,Male,2.0,1935902,Men's 800m Freestyle
ITA,PALTRINIERI Gregorio,2024-07-30,Male,3.0,1925630,Men's 800m Freestyle
AUS,McKEOWN Kaylee,2024-07-30,Female,1.0,1946198,Women's 100m Backstroke
USA,SMITH Regan,2024-07-30,Female,2.0,1935984,Women's 100m Backstroke
USA,BERKOFF Katharine,2024-07-30,Female,3.0,1935873,Women's 100m Backstroke
JPN,OKA Shinnosuke,2024-07-31,Male,1.0,1919480,Men's All-Around
CHN,ZHANG Boheng,2024-07-31,Male,2.0,1918864,Men's All-Around
CHN,XIAO Ruoteng,2024-07-31,Male,3.0,1918860,Men's All-Around
AUS,FOX Jessica,2024-07-31,Female,1.0,1940205,Women's Canoe Single
GER,LILIK Elena,2024-07-31,Female,2.0,1913770,Women's Canoe Single
USA,LEIBFARTH Evy,2024-07-31,Female,3.0,1955132,Women's Canoe Single
ARG,TORRES GIL Jose,2024-07-31,Male,1.0,1916809,Men's Park
GBR,REILLY Kieran Darren David,2024-07-31,Male,2.0,1912548,Men's Park
FRA,JEANJEAN Anthony,2024-07-31,Male,3.0,1895685,Men's Park
CHN,DENG Yawen,2024-07-31,Female,1.0,1920569,Women's Park
USA,BENEGAS Perris,2024-07-31,Female,2.0,1955071,Women's Park
AUS,DIEHM Natalya,2024-07-31,Female,3.0,1940118,Women's Park
GEO,BEKAURI Lasha,2024-07-31,Male,1.0,1548817,Men -90 kg
JPN,MURAO Sanshiro,2024-07-31,Male,2.0,1896750,Men -90 kg
FRA,NGAYAP HAMBOU Maxime-Gael,2024-07-31,Male,3.0,1891318,Men -90 kg
GRE,TSELIDIS Theodoros,2024-07-31,Male,3.0,1961318,Men -90 kg
CRO,MATIC Barbara,2024-07-31,Female,1.0,1898499,Women -70 kg
GER,BUTKEREIT Miriam,2024-07-31,Female,2.0,1563082,Women -70 kg
AUT,POLLERES Michaela,2024-07-31,Female,3.0,1566421,Women -70 kg
BEL,WILLEMS Gabriella,2024-07-31,Female,3.0,1903248,Women -70 kg
GUA,RUANO OLIVA Adriana,2024-07-31,Female,1.0,1958899,Trap Women
ITA,STANCO Silvana Maria,2024-07-31,Female,2.0,1915317,Trap Women
AUS,SMITH Penny,2024-07-31,Female,3.0,1967454,Trap Women
CHN,PAN Zhanle,2024-07-31,Male,1.0,1945148,Men's 100m Freestyle
AUS,CHALMERS Kyle,2024-07-31,Male,2.0,1946200,Men's 100m Freestyle
ROU,POPOVICI David,2024-07-31,Male,3.0,1543549,Men's 100m Freestyle
FRA,MARCHAND Leon,2024-07-31,Male,1.0,1909294,Men's 200m Breaststroke
AUS,STUBBLETY-COOK Zac,2024-07-31,Male,2.0,1946185,Men's 200m Breaststroke
NED,CORBEAU Caspar,2024-07-31,Male,3.0,1972545,Men's 200m Breaststroke
FRA,MARCHAND Leon,2024-07-31,Male,1.0,1909294,Men's 200m Butterfly
HUN,MILAK Kristof,2024-07-31,Male,2.0,1905860,Men's 200m Butterfly
CAN,KHARUN Ilya,2024-07-31,Male,3.0,1967058,Men's 200m Butterfly
SWE,SJOESTROEM Sarah,2024-07-31,Female,1.0,1572557,Women's 100m Freestyle
USA,HUSKE Torri,2024-07-31,Female,2.0,1935923,Women's 100m Freestyle
HKG,HAUGHEY Siobhan Bernadette,2024-07-31,Female,3.0,1925125,Women's 100m Freestyle
USA,LEDECKY Katie,2024-07-31,Female,1.0,1935938,Women's 1500m Freestyle
FRA,KIRPICHNIKOVA Anastasiia,2024-07-31,Female,2.0,1909209,Women's 1500m Freestyle
GER,GOSE Isabel,2024-07-31,Female,3.0,1907171,Women's 1500m Freestyle
GBR,YEE Alex,2024-07-31,Male,1.0,1904251,Men's Individual
NZL,WILDE Hayden,2024-07-31,Male,2.0,1926549,Men's Individual
FRA,BERGERE Leo,2024-07-31,Male,3.0,1543967,Men's Individual
FRA,BEAUGRAND Cassandre,2024-07-31,Female,1.0,1543963,Women's Individual
SUI,DERRON Julie,2024-07-31,Female,2.0,1976489,Women's Individual
GBR,POTTER Beth,2024-07-31,Female,3.0,1904244,Women's Individual
USA,BILES Simone,2024-08-01,Female,1.0,1959861,Women's All-Around
BRA,ANDRADE Rebeca,2024-08-01,Female,2.0,1953634,Women's All-Around
USA,LEE Sunisa,2024-08-01,Female,3.0,1959866,Women's All-Around
ECU,PINTADO Brian Daniel,2024-08-01,Male,1.0,1929767,Men's 20km Race Walk
BRA,BONFIM Caio,2024-08-01,Male,2.0,1951928,Men's 20km Race Walk
ESP,MARTIN Alvaro,2024-08-01,Male,3.0,1904165,Men's 20km Race Walk
CHN,YANG Jiayu,2024-08-01,Female,1.0,1919002,Women's 20km Race Walk
ESP,PEREZ Maria,2024-08-01,Female,2.0,1905369,Women's 20km Race Walk
AUS,MONTAG Jemima,2024-08-01,Female,3.0,1939791,Women's 20km Race Walk
ITA,de GENNARO Giovanni,2024-08-01,Male,1.0,1550975,Men's Kayak Single
FRA,CASTRYCK Titouan,2024-08-01,Male,2.0,1880464,Men's Kayak Single
ESP,ECHANIZ Pau,2024-08-01,Male,3.0,1953935,Men's Kayak Single
AZE,KOTSOIEV Zelym,2024-08-01,Male,1.0,1972367,Men -100 kg
GEO,SULAMANIDZE Ilia,2024-08-01,Male,2.0,1552370,Men -100 kg
ISR,PALTCHIK Peter,2024-08-01,Male,3.0,1892957,Men -100 kg
UZB,TUROBOYEV Muzaffarbek,2024-08-01,Male,3.0,1565754,Men -100 kg
ITA,BELLANDI Alice,2024-08-01,Female,1.0,1925349,Women -78 kg
ISR,LANIR Inbar,2024-08-01,Female,2.0,1892794,Women -78 kg
CHN,MA Zhenzhao,2024-08-01,Female,3.0,1891067,Women -78 kg
POR,SAMPAIO Patricia,2024-08-01,Female,3.0,1943504,Women -78 kg
CHN,LIU Yukun,2024-08-01,Male,1.0,1913922,50m Rifle 3 Positions Men
UKR,KULISH Serhiy,2024-08-01,Male,2.0,1555976,50m Rifle 3 Positions Men
IND,KUSALE Swapnil,2024-08-01,Male,3.0,1538084,50m Rifle 3 Positions Men
HUN,KOS Hubert,2024-08-01,Male,1.0,1904977,Men's 200m Backstroke
GRE,CHRISTOU Apostolos,2024-08-01,Male,2.0,1954557,Men's 200m Backstroke
SUI,MITYUKOV Roman,2024-08-01,Male,3.0,1977754,Men's 200m Backstroke
USA,DOUGLASS Kate,2024-08-01,Female,1.0,1935895,Women's 200m Breaststroke
RSA,SMITH Tatjana,2024-08-01,Female,2.0,1962589,Women's 200m Breaststroke
NED,SCHOUTEN Tes,2024-08-01,Female,3.0,1972525,Women's 200m Breaststroke
CAN,McINTOSH Summer,2024-08-01,Female,1.0,1967140,Women's 200m Butterfly
USA,SMITH Regan,2024-08-01,Female,2.0,1935984,Women's 200m Butterfly
CHN,ZHANG Yufei,2024-08-01,Female,3.0,1945125,Women's 200m Butterfly
UGA,CHEPTEGEI Joshua,2024-08-02,Male,1.0,1970827,"Men's 10,000m"
ETH,AREGAWI Berihu,2024-08-02,Male,2.0,1536998,"Men's 10,000m"
USA,FISHER Grant,2024-08-02,Male,3.0,1960959,"Men's 10,000m"
FRA,DAUDET Joris,2024-08-02,Male,1.0,1895661,Men
FRA,ANDRE Sylvain,2024-08-02,Male,2.0,1895640,Men
FRA,MAHIEU Romain,2024-08-02,Male,3.0,1895700,Men
AUS,SAKAKIBARA Saya,2024-08-02,Female,1.0,1940127,Women
NED,VEENSTRA Manon,2024-08-02,Female,2.0,1969181,Women
SUI,CLAESSENS Zoe,2024-08-02,Female,3.0,1976480,Women
FRA,RINER Teddy,2024-08-02,Male,1.0,1891323,Men +100 kg
KOR,KIM Minjong,2024-08-02,Male,2.0,1928072,Men +100 kg
TJK,RAKHIMOV Temur,2024-08-02,Male,3.0,1567512,Men +100 kg
UZB,YUSUPOV Alisher,2024-08-02,Male,3.0,1566931,Men +100 kg
BRA,SOUZA Beatriz,2024-08-02,Female,1.0,1953777,Women +78 kg
ISR,HERSHKO Raz,2024-08-02,Female,2.0,1892796,Women +78 kg
KOR,KIM Hayun,2024-08-02,Female,3.0,1928070,Women +78 kg
FRA,DICKO Romane,2024-08-02,Female,3.0,1891300,Women +78 kg
SUI,LEONE Chiara,2024-08-02,Female,1.0,1977709,50m Rifle 3 Positions Women
USA,MADDALENA Sagen,2024-08-02,Female,2.0,1944373,50m Rifle 3 Positions Women
CHN,ZHANG Qiongyue,2024-08-02,Female,3.0,1913972,50m Rifle 3 Positions Women
FRA,MARCHAND Leon,2024-08-02,Male,1.0,1909294,Men's 200m Individual Medley
GBR,SCOTT Duncan,2024-08-02,Male,2.0,1903621,Men's 200m Individual Medley
CHN,WANG Shun,2024-08-02,Male,3.0,1945186,Men's 200m Individual Medley
AUS,McEVOY Cameron,2024-08-02,Male,1.0,1946161,Men's 50m Freestyle
GBR,PROUD Benjamin,2024-08-02,Male,2.0,1903616,Men's 50m Freestyle
FRA,MANAUDOU Florent,2024-08-02,Male,3.0,1909292,Men's 50m Freestyle
AUS,McKEOWN Kaylee,2024-08-02,Female,1.0,1946198,Women's 200m Backstroke
USA,SMITH Regan,2024-08-02,Female,2.0,1935984,Women's 200m Backstroke
CAN,MASSE Kylie,2024-08-02,Female,3.0,1967104,Women's 200m Backstroke
POL,SWIATEK Iga,2024-08-02,Female,3.0,1931815,Women's Singles
AIN,LITVINOVICH Ivan,2024-08-02,Male,1.0,1937347,Men
CHN,WANG Zisai,2024-08-02,Male,2.0,1918790,Men
CHN,YAN Langyu,2024-08-02,Male,3.0,1918789,Men
GBR,PAGE Bryony,2024-08-02,Female,1.0,1904745,Women
AIN,BARDZILOUSKAYA Viyaleta,2024-08-02,Female,2.0,1938437,Women
CAN,METHOT Sophiane,2024-08-02,Female,3.0,1973102,Women
KOR,LIM Sihyeon,2024-08-03,Female,1.0,1902147,Women's Individual
KOR,NAM Suhyeon,2024-08-03,Female,2.0,1902148,Women's Individual
FRA,BARBELIN Lisa,2024-08-03,Female,3.0,1541265,Women's Individual
PHI,YULO Carlos Edriel,2024-08-03,Male,1.0,1975874,Men's Floor Exercise
ISR,DOLGOPYAT Artem,2024-08-03,Male,2.0,1908195,Men's Floor Exercise
GBR,JARMAN Jake,2024-08-03,Male,3.0,1904741,Men's Floor Exercise
IRL,Mc CLENAGHAN Rhys,2024-08-03,Male,1.0,1539986,Men's Pommel Horse
KAZ,KURBANOV Nariman,2024-08-03,Male,2.0,1931577,Men's Pommel Horse
USA,NEDOROSCIK Stephen,2024-08-03,Male,3.0,1959865,Men's Pommel Horse
USA,BILES Simone,2024-08-03,Female,1.0,1959861,Women's Vault
BRA,ANDRADE Rebeca,2024-08-03,Female,2.0,1953634,Women's Vault
USA,CAREY Jade,2024-08-03,Female,3.0,1959819,Women's Vault
NOR,ROOTH Markus,2024-08-03,Male,1.0,1878353,Men's Decathlon
GER,NEUGEBAUER Leo,2024-08-03,Male,2.0,1920180,Men's Decathlon
GRN,VICTOR Lindon,2024-08-03,Male,3.0,1573388,Men's Decathlon
USA,CROUSER Ryan,2024-08-03,Male,1.0,1960688,Men's Shot Put
USA,KOVACS Joe,2024-08-03,Male,2.0,1965246,Men's Shot Put
JAM,CAMPBELL Rajindra,2024-08-03,Male,3.0,1564189,Men's Shot Put
LCA,ALFRED Julien,2024-08-03,Female,1.0,1537325,Women's 100m
USA,RICHARDSON Sha'carri,2024-08-03,Female,2.0,1960181,Women's 100m
USA,JEFFERSON Melissa,2024-08-03,Female,3.0,1961011,Women's 100m
DMA,LAFOND Thea,2024-08-03,Female,1.0,1908333,Women's Triple Jump
JAM,RICKETTS Shanieka,2024-08-03,Female,2.0,1536885,Women's Triple Jump
USA,MOORE Jasmine,2024-08-03,Female,3.0,1965250,Women's Triple Jump
TPE,WU Shih Yi,2024-08-03,Female,3.0,1887970,Women's 60kg
BRA,SOARES FERREIRA Beatriz Iasmin,2024-08-03,Female,3.0,1952540,Women's 60kg
BEL,EVENEPOEL Remco,2024-08-03,Male,1.0,1903136,Men's Road Race
FRA,MADOUAS Valentin,2024-08-03,Male,2.0,1895699,Men's Road Race
FRA,LAPORTE Christophe,2024-08-03,Male,3.0,1895694,Men's Road Race
GER,ZEIDLER Oliver,2024-08-03,Male,1.0,1906515,Men's Single Sculls
AIN,ZALATY Yauheni,2024-08-03,Male,2.0,1538160,Men's Single Sculls
NED,van DORP Simon,2024-08-03,Male,3.0,1965599,Men's Single Sculls
NED,FLORIJN Karolien,2024-08-03,Female,1.0,1965558,Women's Single Sculls
NZL,TWIGG Emma,2024-08-03,Female,2.0,1927027,Women's Single Sculls
LTU,SENKUTE Viktorija,2024-08-03,Female,3.0,1941956,Women's Single Sculls
ISR,REUVENY Tom,2024-08-03,Male,1.0,1927680,Men's Windsurfing
AUS,MORRIS Grae,2024-08-03,Male,2.0,1945982,Men's Windsurfing
NED,van OPZEELAND Luuc,2024-08-03,Male,3.0,1970505,Men's Windsurfing
ITA,MAGGETTI Marta,2024-08-03,Female,1.0,1899653,Women's Windsurfing
ISR,KANTOR Sharon,2024-08-03,Female,2.0,1927733,Women's Windsurfing
GBR,WILSON Emma,2024-08-03,Female,3.0,1899748,Women's Windsurfing
KOR,YANG Jiin,2024-08-03,Female,1.0,1893995,25m Pistol Women
FRA,JEDRZEJEWSKI Camille,2024-08-03,Female,2.0,1888429,25m Pistol Women
HUN,MAJOR Veronika,2024-08-03,Female,3.0,1899493,25m Pistol Women
USA,HANCOCK Vincent,2024-08-03,Male,1.0,1944354,Skeet Men
USA,PRINCE Conner Lynn,2024-08-03,Male,2.0,1944385,Skeet Men
TPE,LEE Meng Yuan,2024-08-03,Male,3.0,1569852,Skeet Men
HUN,MILAK Kristof,2024-08-03,Male,1.0,1905860,Men's 100m Butterfly
CAN,LIENDO Josh,2024-08-03,Male,2.0,1967069,Men's 100m Butterfly
CAN,KHARUN Ilya,2024-08-03,Male,3.0,1967058,Men's 100m Butterfly
CAN,McINTOSH Summer,2024-08-03,Female,1.0,1967140,Women's 200m Individual Medley
USA,DOUGLASS Kate,2024-08-03,Female,2.0,1935895,Women's 200m Individual Medley
AUS,McKEOWN Kaylee,2024-08-03,Female,3.0,1946198,Women's 200m Individual Medley
USA,LEDECKY Katie,2024-08-03,Female,1.0,1935938,Women's 800m Freestyle
AUS,TITMUS Ariarne,2024-08-03,Female,2.0,1946150,Women's 800m Freestyle
USA,MADDEN Paige,2024-08-03,Female,3.0,1935943,Women's 800m Freestyle
CHN,CHEN Meng,2024-08-03,Female,1.0,1902307,Women's Singles
CHN,SUN Yingsha,2024-08-03,Female,2.0,1902313,Women's Singles
JPN,HAYATA Hina,2024-08-03,Female,3.0,1931100,Women's Singles
ITA,MUSETTI Lorenzo,2024-08-03,Male,3.0,1562400,Men's Singles
CHN,ZHENG Qinwen,2024-08-03,Female,1.0,1927709,Women's Singles
CRO,VEKIC Donna,2024-08-03,Female,2.0,1554972,Women's Singles
KOR,KIM Woojin,2024-08-04,Male,1.0,1902135,Men's Individual
USA,ELLISON Brady,2024-08-04,Male,2.0,1955595,Men's Individual
KOR,LEE Wooseok,2024-08-04,Male,3.0,1902144,Men's Individual
CHN,LIU Yang,2024-08-04,Male,1.0,1918856,Men's Rings
CHN,ZOU Jingyuan,2024-08-04,Male,2.0,1918865,Men's Rings
GRE,PETROUNIAS Eleftherios,2024-08-04,Male,3.0,1961314,Men's Rings
PHI,YULO Carlos Edriel,2024-08-04,Male,1.0,1975874,Men's Vault
ARM,DAVTYAN Artur,2024-08-04,Male,2.0,1915828,Men's Vault
GBR,HEPWORTH Harry,2024-08-04,Male,3.0,1904740,Men's Vault
ALG,NEMOUR Kaylia,2024-08-04,Female,1.0,1545688,Women's Uneven Bars
CHN,QIU Qiyuan,2024-08-04,Female,2.0,1918872,Women's Uneven Bars
USA,LEE Sunisa,2024-08-04,Female,3.0,1959866,Women's Uneven Bars
USA,LYLES Noah,2024-08-04,Male,1.0,1960173,Men's 100m
JAM,THOMPSON Kishane,2024-08-04,Male,2.0,1980161,Men's 100m
USA,KERLEY Fred,2024-08-04,Male,3.0,1960958,Men's 100m
CAN,KATZBERG Ethan,2024-08-04,Male,1.0,1974151,Men's Hammer Throw
HUN,HALASZ Bence,2024-08-04,Male,2.0,1916814,Men's Hammer Throw
UKR,KOKHAN Mykhaylo,2024-08-04,Male,3.0,1571563,Men's Hammer Throw
UKR,MAHUCHIKH Yaroslava,2024-08-04,Female,1.0,1571559,Women's High Jump
AUS,OLYSLAGERS Nicola,2024-08-04,Female,2.0,1939838,Women's High Jump
UKR,GERASHCHENKO Iryna,2024-08-04,Female,3.0,1571577,Women's High Jump
AUS,PATTERSON Eleanor,2024-08-04,Female,3.0,1939763,Women's High Jump
INA,TUNJUNG Gregoria Mariska,2024-08-04,Female,,1926315,Women's Singles
DOM,ALCANTARA REYES Yunior,2024-08-04,Male,3.0,1908817,Men's 51kg
CPV,de PINA David,2024-08-04,Male,3.0,1892464,Men's 51kg
CAN,SANFORD Wyatt,2024-08-04,Male,3.0,1972293,Men's 63.5kg
GEO,GURULI Lasha,2024-08-04,Male,3.0,1550184,Men's 63.5kg
DOM,PINALES Cristian Javier,2024-08-04,Male,3.0,1943368,Men's 80kg
CUB,LOPEZ CARDONA Arlen,2024-08-04,Male,3.0,1555548,Men's 80kg
ESP,REYES PLA Enmanuel,2024-08-04,Male,3.0,1934790,Men's 92kg
